TIME,DATE,TC-1,TC-2,TC-3,TC-4,TC-5,TC-6,TC-7,TC-8,TC-9,PRESSURE,HEATER,HEATER SET POINT
14:49:20,04/04/2025,97.2,98.7,95.0,92.8,93.5,45.1,57.9,47.3,47.7,-0.08,128,170
14:49:21,04/04/2025,97.2,98.7,95.0,92.8,93.5,45.1,57.9,47.3,47.7,-0.08,128,170
14:49:23,04/04/2025,97.2,98.7,95.0,92.8,93.5,45.1,57.9,47.3,47.7,-0.08,128,170
14:49:25,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.9,47.3,47.7,-0.08,128,170
14:49:26,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:27,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:28,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:29,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:31,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:32,04/04/2025,97.2,98.7,95.3,95.3,94.4,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:34,04/04/2025,97.2,98.7,90.5,92.6,88.9,44.6,57.1,47.3,47.3,-0.09,128,170
14:49:35,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:36,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:37,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:38,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:40,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:41,04/04/2025,97.2,98.7,90.5,92.6,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:42,04/04/2025,97.2,98.7,90.9,87.4,88.9,45.0,57.9,47.0,48.7,-0.09,128,170
14:49:44,04/04/2025,97.2,98.7,90.9,87.4,86.0,49.4,61.1,48.8,51.4,-0.09,128,170
14:49:45,04/04/2025,97.2,98.7,90.9,87.4,86.0,49.4,61.1,48.8,51.4,-0.04,128,170
14:49:46,04/04/2025,97.2,98.7,90.9,87.4,86.0,49.4,61.1,48.8,51.4,-0.04,127,170
14:49:47,04/04/2025,97.2,98.7,90.9,87.4,86.0,49.4,61.1,48.8,51.4,-0.04,127,170
14:49:48,04/04/2025,97.2,98.7,90.9,87.4,86.0,49.4,61.1,48.8,51.4,-0.04,127,170
14:49:49,04/04/2025,97.0,98.5,94.1,93.1,86.0,49.4,61.1,48.8,51.4,-0.04,127,170
14:49:50,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,48.8,51.4,-0.04,127,170
14:49:51,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,50.9,51.8,-0.05,127,170
14:49:53,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,50.9,51.8,-0.05,128,170
14:49:54,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,50.9,51.8,-0.05,128,170
14:49:55,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,50.9,51.8,-0.05,128,170
14:49:56,04/04/2025,97.0,98.5,94.1,93.1,91.8,51.6,61.6,50.9,51.8,-0.05,128,170
14:49:58,04/04/2025,96.9,98.4,94.7,94.9,93.7,50.7,60.1,50.5,51.5,-0.06,128,170
14:50:00,04/04/2025,96.9,98.4,94.7,94.9,93.7,50.7,60.1,50.5,51.5,-0.06,128,170
14:50:02,04/04/2025,96.9,98.4,94.7,94.9,93.7,50.7,60.1,50.5,51.5,-0.06,128,170
14:50:06,04/04/2025,96.9,98.4,94.7,94.9,93.7,50.7,60.1,50.5,51.5,-0.06,128,170
14:50:10,04/04/2025,97.0,98.5,94.6,93.7,94.1,48.8,60.1,50.5,51.5,-0.06,128,170
14:50:12,04/04/2025,97.0,98.5,94.6,93.7,94.1,48.8,58.5,48.4,50.4,-0.09,128,170
14:50:16,04/04/2025,97.0,98.5,94.6,93.7,94.1,48.8,58.5,48.4,50.4,-0.09,128,170
14:50:18,04/04/2025,97.0,98.5,94.6,93.7,94.1,48.8,58.5,48.4,50.4,-0.09,128,170
14:50:20,04/04/2025,97.2,98.7,95.3,95.5,94.3,48.8,58.5,48.4,50.4,-0.09,128,170
14:50:21,04/04/2025,97.2,98.7,95.3,95.5,94.3,47.4,57.2,48.2,50.4,-0.09,128,170
14:50:22,04/04/2025,97.2,98.7,95.3,95.5,94.3,47.4,57.2,48.2,50.4,-0.11,128,170
14:50:23,04/04/2025,97.2,98.7,95.3,95.5,94.3,47.4,57.2,48.2,50.4,-0.11,128,170
14:50:24,04/04/2025,97.3,98.8,95.5,95.8,94.3,47.4,57.2,48.2,50.4,-0.11,128,170
14:50:26,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,50.4,-0.11,128,170
14:50:27,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:28,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:29,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:31,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:33,04/04/2025,97.3,98.8,95.5,95.8,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:34,04/04/2025,97.5,99.0,95.1,95.4,94.5,46.3,56.6,47.9,49.7,-0.12,128,170
14:50:35,04/04/2025,97.5,99.0,95.1,95.4,94.7,44.9,55.8,47.4,49.7,-0.12,128,170
14:50:37,04/04/2025,97.5,99.0,95.1,95.4,94.7,44.9,55.8,47.4,50.2,-0.12,128,170
14:50:40,04/04/2025,97.5,99.0,95.1,95.4,94.7,44.9,55.8,47.4,50.2,-0.12,128,170
14:50:43,04/04/2025,97.5,99.0,95.1,95.4,94.7,44.9,55.8,47.4,50.2,-0.12,128,170
14:50:45,04/04/2025,97.6,99.1,88.3,86.8,93.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:46,04/04/2025,97.6,99.1,88.3,86.8,93.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:47,04/04/2025,97.6,99.1,88.3,86.8,93.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:50,04/04/2025,97.6,99.1,88.3,86.8,93.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:53,04/04/2025,97.6,99.1,88.3,86.8,93.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:54,04/04/2025,97.2,98.7,85.7,85.9,86.7,47.8,60.8,50.0,53.8,-0.06,128,170
14:50:55,04/04/2025,97.2,98.7,85.7,85.9,86.7,53.7,65.5,52.8,57.8,-0.06,128,170
14:50:56,04/04/2025,97.2,98.7,85.7,85.9,86.7,53.7,65.5,52.8,57.8,-0.01,126,170
14:51:00,04/04/2025,97.2,98.7,85.7,85.9,86.7,53.7,65.5,52.8,57.8,-0.01,126,170
14:51:01,04/04/2025,97.2,98.7,85.7,85.9,86.7,53.7,65.5,52.8,57.8,-0.01,126,170
14:51:02,04/04/2025,96.9,98.4,87.1,86.6,89.3,53.7,65.5,52.8,57.8,-0.01,126,170
14:51:03,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:04,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:06,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:10,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:12,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:13,04/04/2025,96.9,98.4,87.1,86.6,89.3,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:14,04/04/2025,96.6,98.1,89.9,89.8,92.7,54.6,66.2,52.5,58.0,-0.01,126,170
14:51:15,04/04/2025,96.6,98.1,89.9,89.8,92.7,52.6,66.5,53.5,59.4,-0.01,126,170
14:51:16,04/04/2025,96.6,98.1,89.9,89.8,92.7,52.6,66.5,53.5,59.4,-0.02,126,170
14:51:18,04/04/2025,96.6,98.1,89.9,89.8,92.7,52.6,66.5,53.5,59.4,-0.02,126,170
14:51:19,04/04/2025,96.6,98.1,89.9,89.8,92.7,52.6,66.5,53.5,59.4,-0.02,126,170
14:51:20,04/04/2025,96.6,98.1,92.6,92.9,93.0,52.6,66.5,53.5,59.4,-0.02,126,170
14:51:21,04/04/2025,96.6,98.1,92.6,92.9,93.0,51.4,64.6,51.8,57.0,-0.02,126,170
14:51:22,04/04/2025,96.6,98.1,92.6,92.9,93.0,51.4,64.6,51.8,57.0,-0.03,126,170
14:51:23,04/04/2025,96.6,98.1,92.6,92.9,93.0,51.4,64.6,51.8,57.0,-0.03,126,170
14:51:24,04/04/2025,96.6,98.1,92.6,92.9,93.0,51.4,64.6,51.8,57.0,-0.03,126,170
14:51:27,04/04/2025,96.6,98.1,92.6,92.9,93.0,51.4,64.6,51.8,57.0,-0.03,126,170
14:51:28,04/04/2025,96.6,98.1,93.9,94.3,93.4,51.4,64.6,51.8,57.0,-0.03,126,170
14:51:29,04/04/2025,96.6,98.1,93.9,94.3,93.4,48.9,62.8,50.5,56.6,-0.05,126,170
14:51:30,04/04/2025,96.6,98.1,93.9,94.3,93.4,48.9,62.8,50.5,56.6,-0.05,127,170
14:51:32,04/04/2025,96.6,98.1,93.9,94.3,93.4,48.9,62.8,50.5,56.6,-0.05,127,170
14:51:33,04/04/2025,96.6,98.1,93.9,94.3,93.4,48.9,62.8,50.5,56.6,-0.05,127,170
14:51:35,04/04/2025,96.7,98.2,94.4,94.8,93.7,47.5,62.8,50.5,56.6,-0.05,127,170
14:51:37,04/04/2025,96.7,98.2,94.4,94.8,93.7,47.5,62.2,50.5,56.9,-0.04,127,170
14:51:38,04/04/2025,96.7,98.2,94.4,94.8,93.7,47.5,62.2,50.5,56.9,-0.04,127,170
14:51:39,04/04/2025,96.7,98.2,94.4,94.8,93.7,47.5,62.2,50.5,56.9,-0.04,127,170
14:51:41,04/04/2025,96.7,98.2,94.4,95.0,93.9,48.3,62.2,50.5,56.9,-0.04,127,170
14:51:42,04/04/2025,96.7,98.2,94.4,95.0,93.9,48.3,63.3,49.8,56.4,-0.07,128,170
14:51:43,04/04/2025,96.7,98.2,94.4,95.0,93.9,48.3,63.3,49.8,56.4,-0.07,128,170
14:51:45,04/04/2025,96.7,98.2,94.4,95.0,93.9,48.3,63.3,49.8,56.4,-0.07,128,170
14:51:47,04/04/2025,96.7,98.2,94.4,95.0,93.9,48.3,63.3,49.8,56.4,-0.07,128,170
14:51:48,04/04/2025,96.8,98.3,88.7,88.8,93.9,48.3,63.3,49.8,56.4,-0.07,128,170
14:51:49,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,-0.07,128,170
14:51:52,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,0.06,126,170
14:51:53,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,0.06,126,170
14:51:54,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,0.06,126,170
14:51:55,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,0.06,126,170
14:51:57,04/04/2025,96.8,98.3,88.7,88.8,87.9,48.9,64.2,51.2,57.6,0.06,126,170
14:51:59,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,64.2,51.2,57.6,0.06,126,170
14:52:00,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,68.9,53.3,61.8,0.18,126,170
14:52:01,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,68.9,53.3,61.8,0.18,126,170
14:52:03,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,68.9,53.3,61.8,0.18,126,170
14:52:04,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,68.9,53.3,61.8,0.18,126,170
14:52:06,04/04/2025,96.6,98.1,88.0,86.8,88.3,53.7,68.9,53.3,61.8,0.18,126,170
14:52:07,04/04/2025,96.1,97.6,88.0,87.6,92.1,53.7,68.9,53.3,61.8,0.18,126,170
14:52:08,04/04/2025,96.1,97.6,88.0,87.6,92.1,54.3,74.5,53.4,63.9,0.18,126,170
14:52:09,04/04/2025,96.1,97.6,88.0,87.6,92.1,54.3,74.5,53.4,63.9,0.22,125,170
14:52:10,04/04/2025,96.1,97.6,88.0,87.6,92.1,54.3,74.5,53.4,63.9,0.22,125,170
14:52:11,04/04/2025,96.1,97.6,88.0,87.6,92.1,54.3,74.5,53.4,63.9,0.22,125,170
14:52:14,04/04/2025,96.1,97.6,88.0,87.6,92.1,54.3,74.5,53.4,63.9,0.22,125,170
14:52:18,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,74.5,53.4,63.9,0.22,125,170
14:52:19,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:20,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:22,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:24,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:25,04/04/2025,95.6,97.1,88.1,89.2,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:26,04/04/2025,95.2,96.7,87.8,88.9,89.5,54.1,75.2,54.6,65.5,0.23,125,170
14:52:28,04/04/2025,95.2,96.7,87.8,88.9,89.2,53.4,75.6,54.2,65.8,0.28,124,170
14:52:29,04/04/2025,95.2,96.7,87.8,88.9,89.2,53.4,75.6,54.2,65.8,0.28,124,170
14:52:30,04/04/2025,95.2,96.7,87.8,88.9,89.2,53.4,75.6,54.2,65.8,0.28,124,170
14:52:31,04/04/2025,95.2,96.7,88.3,89.5,89.6,53.4,75.6,54.2,65.8,0.28,124,170
14:52:33,04/04/2025,95.2,96.7,88.3,89.5,89.6,53.3,76.0,54.1,65.4,0.22,124,170
14:52:34,04/04/2025,95.2,96.7,88.3,89.5,89.6,53.3,76.0,54.1,65.4,0.22,124,170
14:52:36,04/04/2025,95.2,96.7,88.3,89.5,89.6,53.3,76.0,54.1,65.4,0.22,124,170
14:52:37,04/04/2025,95.2,96.7,88.3,89.5,89.6,53.3,76.0,54.1,65.4,0.22,124,170
14:52:39,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.3,76.0,54.1,65.4,0.22,124,170
14:52:40,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.5,76.9,53.2,65.7,0.27,124,170
14:52:41,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.5,76.9,53.2,65.7,0.27,124,170
14:52:42,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.5,76.9,53.2,65.7,0.27,124,170
14:52:43,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.5,76.9,53.2,65.7,0.27,124,170
14:52:46,04/04/2025,95.0,96.5,88.3,89.7,91.3,53.5,76.9,53.2,65.7,0.27,124,170
14:52:47,04/04/2025,94.9,96.4,88.6,91.9,91.9,52.3,76.9,53.2,65.7,0.27,124,170
14:52:48,04/04/2025,94.9,96.4,88.6,91.9,91.9,52.3,74.8,52.9,67.5,0.24,124,170
14:52:49,04/04/2025,94.9,96.4,88.6,91.9,91.9,52.3,74.8,52.9,67.5,0.24,125,170
14:52:50,04/04/2025,94.9,96.4,88.6,91.9,91.9,52.3,74.8,52.9,67.5,0.24,125,170
14:52:52,04/04/2025,94.9,96.4,88.6,91.9,91.9,52.3,74.8,52.9,67.5,0.24,125,170
14:52:53,04/04/2025,94.8,96.3,88.9,91.7,92.2,52.3,74.8,52.9,67.5,0.24,125,170
14:52:55,04/04/2025,94.8,96.3,88.9,91.7,92.2,51.2,74.8,51.9,66.3,0.18,125,170
14:52:56,04/04/2025,94.8,96.3,88.9,91.7,92.2,51.2,74.8,51.9,66.3,0.18,125,170
14:52:57,04/04/2025,94.8,96.3,88.9,91.7,92.2,51.2,74.8,51.9,66.3,0.18,125,170
14:52:59,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,74.8,51.9,66.3,0.18,125,170
14:53:00,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,75.0,50.8,65.5,0.18,125,170
14:53:01,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,75.0,50.8,65.5,0.18,125,170
14:53:02,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,75.0,50.8,65.5,0.18,125,170
14:53:05,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,75.0,50.8,65.5,0.18,125,170
14:53:06,04/04/2025,94.9,96.4,90.9,92.8,92.4,49.8,75.0,50.8,65.5,0.18,125,170
14:53:08,04/04/2025,95.0,96.5,91.6,93.4,92.7,49.6,74.5,51.0,66.1,0.18,125,170
14:53:09,04/04/2025,95.0,96.5,91.6,93.4,92.7,49.6,74.5,51.0,66.1,0.18,126,170
14:53:11,04/04/2025,95.0,96.5,91.6,93.4,92.7,49.6,74.5,51.0,66.1,0.18,126,170
14:53:12,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,74.5,51.0,66.1,0.18,126,170
14:53:13,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,73.7,51.3,67.6,0.15,126,170
14:53:14,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,73.7,51.3,67.6,0.15,126,170
14:53:16,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,73.7,51.3,67.6,0.15,126,170
14:53:17,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,73.7,51.3,67.6,0.15,126,170
14:53:19,04/04/2025,95.1,96.6,92.4,93.3,92.8,48.9,73.7,51.3,67.6,0.15,126,170
14:53:20,04/04/2025,94.5,96.0,89.2,90.4,92.6,48.9,73.7,51.3,67.6,0.15,126,170
14:53:22,04/04/2025,94.5,96.0,89.2,90.4,92.6,49.8,74.9,50.8,65.0,0.17,126,170
14:53:23,04/04/2025,94.5,96.0,89.2,90.4,92.6,49.8,74.9,50.8,65.0,0.17,125,170
14:53:25,04/04/2025,94.5,96.0,89.2,90.4,92.6,49.8,74.9,50.8,65.0,0.17,125,170
14:53:26,04/04/2025,94.5,96.0,89.2,90.4,92.6,49.8,74.9,50.8,65.0,0.17,125,170
14:53:27,04/04/2025,94.5,96.0,89.2,90.4,92.6,49.8,74.9,50.8,65.0,0.17,125,170
14:53:29,04/04/2025,94.7,96.2,90.1,90.4,92.6,49.8,74.9,50.8,65.0,0.17,125,170
14:53:30,04/04/2025,94.7,96.2,90.1,90.4,90.4,50.7,75.3,50.2,65.0,0.17,125,170
14:53:31,04/04/2025,94.7,96.2,90.1,90.4,90.4,50.7,75.3,50.2,65.6,0.23,125,170
14:53:32,04/04/2025,94.7,96.2,90.1,90.4,90.4,50.7,75.3,50.2,65.6,0.23,125,170
14:53:35,04/04/2025,94.7,96.2,90.1,90.4,90.4,50.7,75.3,50.2,65.6,0.23,125,170
14:53:38,04/04/2025,94.7,96.2,90.1,90.4,90.4,50.7,75.3,50.2,65.6,0.23,125,170
14:53:40,04/04/2025,95.1,96.6,89.6,88.5,91.6,49.2,75.3,50.2,65.6,0.23,125,170
14:53:41,04/04/2025,95.1,96.6,89.6,88.5,91.6,49.2,74.4,50.2,65.7,0.18,125,170
14:53:42,04/04/2025,95.2,96.7,89.6,88.5,91.6,49.2,74.4,50.2,65.7,0.18,125,170
14:53:43,04/04/2025,95.2,96.7,90.4,88.7,89.2,49.2,74.4,50.2,65.7,0.18,125,170
14:53:44,04/04/2025,95.2,96.7,90.4,88.7,89.2,49.0,74.4,50.1,66.0,0.18,125,170
14:53:45,04/04/2025,95.2,96.7,90.4,88.7,89.2,49.0,74.4,50.1,66.0,0.24,125,170
14:53:47,04/04/2025,95.2,96.7,90.4,88.7,89.2,49.0,74.4,50.1,66.0,0.24,125,170
14:53:49,04/04/2025,95.2,96.7,90.4,88.7,89.2,49.0,74.4,50.1,66.0,0.24,125,170
14:53:51,04/04/2025,95.3,96.8,90.9,89.1,89.2,49.0,74.4,50.1,66.0,0.24,125,170
14:53:52,04/04/2025,95.3,96.8,90.9,89.1,89.2,48.5,74.8,49.7,65.8,0.19,125,170
14:53:54,04/04/2025,95.3,96.8,90.9,89.1,89.2,48.5,74.8,49.7,65.8,0.19,125,170
14:53:58,04/04/2025,95.3,96.8,90.9,89.1,89.2,48.5,74.8,49.7,65.8,0.19,125,170
14:54:00,04/04/2025,95.3,96.8,90.9,89.1,89.2,48.5,74.8,49.7,65.8,0.19,125,170
14:54:02,04/04/2025,95.3,96.8,90.9,89.1,89.2,48.5,74.8,49.7,65.8,0.19,125,170
14:54:03,04/04/2025,90.5,92.0,89.0,90.1,90.2,48.5,74.8,49.7,65.8,0.19,125,170
14:54:04,04/04/2025,90.5,92.0,89.0,90.1,90.2,51.0,77.5,51.3,66.3,0.27,125,170
14:54:06,04/04/2025,90.5,92.0,89.0,90.1,90.2,51.0,77.5,51.3,66.3,0.27,125,170
14:54:08,04/04/2025,90.5,92.0,89.0,90.1,90.2,51.0,77.5,51.3,66.3,0.27,125,170
14:54:11,04/04/2025,93.2,94.7,89.0,90.2,91.0,50.1,77.2,50.5,66.8,0.27,125,170
14:54:14,04/04/2025,93.2,94.7,89.0,90.2,91.0,50.1,77.2,50.5,66.8,0.27,125,170
14:54:16,04/04/2025,93.2,94.7,89.0,90.2,91.0,50.1,77.2,50.5,66.8,0.27,125,170
14:54:17,04/04/2025,93.2,94.7,89.0,90.2,91.0,50.1,77.2,50.5,66.8,0.27,125,170
14:54:19,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.1,77.2,50.5,66.8,0.27,125,170
14:54:20,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.3,76.6,50.2,66.2,0.27,125,170
14:54:21,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.3,76.6,50.2,66.2,0.26,125,170
14:54:24,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.3,76.6,50.2,66.2,0.26,125,170
14:54:26,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.3,76.6,50.2,66.2,0.26,125,170
14:54:29,04/04/2025,94.2,95.7,88.6,92.5,92.3,50.3,76.6,50.2,66.2,0.26,125,170
14:54:30,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,76.6,50.2,66.2,0.26,125,170
14:54:31,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,77.4,50.4,66.1,0.26,125,170
14:54:32,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,77.4,50.4,66.1,0.24,125,170
14:54:33,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,77.4,50.4,66.1,0.24,125,170
14:54:35,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,77.4,50.4,66.1,0.24,125,170
14:54:36,04/04/2025,94.5,96.0,88.7,90.5,92.1,50.3,77.4,50.4,66.1,0.24,125,170
14:54:37,04/04/2025,94.6,96.1,88.8,89.7,92.4,50.3,77.4,50.4,66.1,0.24,125,170
14:54:38,04/04/2025,94.6,96.1,88.8,89.7,92.4,49.6,76.3,49.7,66.8,0.24,125,170
14:54:39,04/04/2025,94.6,96.1,88.8,89.7,92.4,49.6,76.3,49.7,66.8,0.33,125,170
14:54:41,04/04/2025,94.6,96.1,88.8,89.7,92.4,49.6,76.3,49.7,66.8,0.33,125,170
14:54:44,04/04/2025,94.6,96.1,88.8,89.7,92.4,49.6,76.3,49.7,66.8,0.33,125,170
14:54:47,04/04/2025,94.6,96.1,88.8,89.7,92.4,49.6,76.3,49.7,66.8,0.33,125,170
14:54:49,04/04/2025,94.7,96.2,89.8,90.5,92.6,49.1,77.2,49.8,67.2,0.28,125,170
14:54:50,04/04/2025,94.7,96.2,89.8,90.5,92.6,49.1,77.2,49.8,67.2,0.28,125,170
14:54:53,04/04/2025,94.7,96.2,89.8,90.5,92.6,49.1,77.2,49.8,67.2,0.28,125,170
14:54:55,04/04/2025,94.7,96.2,89.8,90.5,92.6,49.1,77.2,49.8,67.2,0.28,125,170
14:54:58,04/04/2025,94.7,96.2,89.8,90.5,92.6,49.1,77.2,49.8,67.2,0.28,125,170
14:55:00,04/04/2025,94.7,96.2,89.2,91.1,92.7,49.5,77.7,49.8,67.2,0.28,125,170
14:55:01,04/04/2025,94.7,96.2,89.2,91.1,92.7,49.5,77.7,49.8,66.6,0.34,125,170
14:55:03,04/04/2025,94.7,96.2,89.2,91.1,92.7,49.5,77.7,49.8,66.6,0.34,125,170
14:55:05,04/04/2025,94.7,96.2,89.2,91.1,92.7,49.5,77.7,49.8,66.6,0.34,125,170
14:55:06,04/04/2025,94.7,96.2,89.2,91.1,92.7,49.5,77.7,49.8,66.6,0.34,125,170
14:55:07,04/04/2025,94.0,95.5,89.3,90.7,92.7,49.5,77.7,49.8,66.6,0.34,125,170
14:55:08,04/04/2025,94.0,95.5,89.3,90.7,92.7,49.2,77.6,49.4,67.0,0.34,125,170
14:55:10,04/04/2025,94.0,95.5,89.3,90.7,92.7,49.2,77.6,49.4,67.0,0.28,125,170
14:55:11,04/04/2025,94.0,95.5,89.3,90.7,92.7,49.2,77.6,49.4,67.0,0.28,125,170
14:55:13,04/04/2025,94.0,95.5,89.3,90.7,92.7,49.2,77.6,49.4,67.0,0.28,125,170
14:55:14,04/04/2025,94.5,96.0,89.8,90.8,92.8,49.2,77.6,49.4,67.0,0.28,125,170
14:55:16,04/04/2025,94.5,96.0,89.8,90.8,92.8,48.6,77.0,48.9,67.0,0.28,125,170
14:55:17,04/04/2025,94.5,96.0,89.8,90.8,92.8,48.6,77.0,48.9,67.0,0.3,125,170
14:55:18,04/04/2025,94.5,96.0,89.8,90.8,92.8,48.6,77.0,48.9,67.0,0.3,125,170
14:55:19,04/04/2025,94.5,96.0,89.8,90.8,92.8,48.6,77.0,48.9,67.0,0.3,125,170
14:55:23,04/04/2025,94.7,96.2,89.9,90.3,92.8,48.8,77.0,48.9,67.0,0.3,125,170
14:55:24,04/04/2025,94.7,96.2,89.9,90.3,92.8,48.8,76.8,48.6,65.6,0.26,125,170
14:55:26,04/04/2025,94.7,96.2,89.9,90.3,92.8,48.8,76.8,48.6,65.6,0.26,125,170
14:55:29,04/04/2025,94.7,96.2,89.9,90.3,92.8,48.8,76.8,48.6,65.6,0.26,125,170
14:55:30,04/04/2025,94.8,96.3,89.1,91.7,90.4,48.8,76.8,48.6,65.6,0.26,125,170
14:55:32,04/04/2025,94.8,96.3,89.1,91.7,90.4,48.8,76.5,47.6,64.8,0.29,125,170
14:55:33,04/04/2025,94.8,96.3,89.1,91.7,90.4,48.8,76.5,47.6,64.8,0.29,125,170
14:55:36,04/04/2025,94.8,96.3,89.1,91.7,90.4,48.8,76.5,47.6,64.8,0.29,125,170
14:55:37,04/04/2025,94.8,96.3,88.8,92.7,90.6,48.8,76.5,47.6,64.8,0.29,125,170
14:55:38,04/04/2025,94.8,96.3,88.8,92.7,90.6,49.5,77.4,47.6,65.8,0.29,125,170
